username;date;retweets;favorites;text;geo;mentions;hashtags;id;"permalink
";location
jamie_foley;2016-03-06 12:46;1;1;"""#BernieSanders @scrowder @Nero @benshapiro #AllTheGoodStuff #MakeAmericaGreatAgain pic.twitter.com/wArZwUJG2P""";New Jersey;@scrowder @Nero @benshapiro;#BernieSanders #AllTheGoodStuff #MakeAmericaGreatAgain;"""706581812802269184""";"https://twitter.com/jamie_foley/status/706581812802269184
";(40.0757384, -74.4041621)
loadnup;2016-03-06 12:46;0;2;"""@LiberatedCit He's a Yuge insider hell he was in bushes cabinet lol #MakeAmericaGreatAgain""";;@LiberatedCit;#MakeAmericaGreatAgain;"""706581707474874368""";"https://twitter.com/loadnup/status/706581707474874368
";
DelcoGal;2016-03-06 12:45;0;0;"""Why Donald Trump is the Candidate We NEED http:// eaglerising.com/?p=31134 via @theEagleiRising #TrumpTrain #MakeAmericaGreatAgain""";Pennsylvania;@theEagleiRising;#TrumpTrain #MakeAmericaGreatAgain;"""706581545759481860""";"https://twitter.com/DelcoGal/status/706581545759481860
";(40.9699889, -77.727883)
SlugDaddyy;2016-03-06 12:45;1;0;"""We are the only country in the world whose immigration system puts the needs of other nations ahead of our own. #MakeAmericaGreatAgain""";Philadelphia, PA;;#MakeAmericaGreatAgain;"""706581384496816128""";"https://twitter.com/SlugDaddyy/status/706581384496816128
"
taosuzie;2016-03-06 12:44;0;0;"""#MakeAmericaGreatAgain #stoptheestablishment https:// twitter.com/TeamTrumpAZ/st atus/706569316225814528 """;Maryland, USA;;#MakeAmericaGreatAgain #stoptheestablishment;"""706581224920367104""";"https://twitter.com/taosuzie/status/706581224920367104
";(39.5162234, -76.9382068)
jack_jdcagle;2016-03-06 12:44;7;7;"""#AlwaysTrump #Trump2016 #MakeAmericaGreatAgain #USA #PresidentTrump pic.twitter.com/M1MdPQ4gjJ""";Alabama, USA;;#AlwaysTrump #Trump2016 #MakeAmericaGreatAgain #USA #PresidentTrump;"""706581218041700352""";"https://twitter.com/jack_jdcagle/status/706581218041700352
";(33.2588817, -86.8295336)
TrumpWeTrust;2016-03-06 12:43;7;11;"""#Florida #TrumpFL #VoteEarlyTrumpFL #Trump4Prez #Trump2016 #VoteTrump2016 #MakeAmericaGreatAgain #Trump4Vets #Trump pic.twitter.com/FISCw1VHOD""";;;#Florida #TrumpFL #VoteEarlyTrumpFL #Trump4Prez #Trump2016 #VoteTrump2016 #MakeAmericaGreatAgain #Trump4Vets #Trump;"""706581092963319808""";"https://twitter.com/TrumpWeTrust/status/706581092963319808
";
madscape;2016-03-06 12:43;1;2;"""When I see this trending, I laugh my ass off! ""Racists for Trump"" like somehow this is going to affect anything! #MakeAmericaGreatAgain""";Sweet Home Alabama! ;;#MakeAmericaGreatAgain;"""706581004971057152""";"https://twitter.com/madscape/status/706581004971057152
";(54.9073044, -1.3817616)
pafortrump;2016-03-06 12:42;0;3;"""Marco -- do RINO tears taste any different than a Patriot's? #LittleMarco #MakeAmericaGreatAgain""";Pennsylvania, USA;;#LittleMarco #MakeAmericaGreatAgain;"""706580793213132800""";"https://twitter.com/pafortrump/status/706580793213132800
";(40.9699889, -77.727883)
O_IrishT;2016-03-06 12:42;3;4;"""Trump, THE Only ""Common Sense"" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/umpire43/statu s/706481879260774406 """;Tennessee, USA;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"""706580793032843264""";"https://twitter.com/O_IrishT/status/706580793032843264
";(35.7730076, -86.282008)
grey_ghost47;2016-03-06 12:42;4;4;"""Truth. #cruz is the #Establishment #AlwaysTrump #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #NeverCruz pic.twitter.com/fT2Dwp14qd""";;;#cruz #Establishment #AlwaysTrump #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #NeverCruz;"""706580677916028929""";"https://twitter.com/grey_ghost47/status/706580677916028929
";
O_IrishT;2016-03-06 12:41;3;1;"""Trump, THE Only ""Common Sense"" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/foxnews/status /706233904437415936 """;Tennessee, USA;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"""706580514908590081""";"https://twitter.com/O_IrishT/status/706580514908590081
";(35.7730076, -86.282008)
Billiegaga;2016-03-06 12:41;0;0;"""@realDonaldTrump @meetthepress @chucktodd Untied we stand divided we are falling #GoTrumpGo #MakeAmericaGreatAgain pic.twitter.com/wEeUyn8hvG""";USA ;@realDonaldTrump @meetthepress @chucktodd;#GoTrumpGo #MakeAmericaGreatAgain;"""706580470209732608""";"https://twitter.com/Billiegaga/status/706580470209732608
";(39.7837304, -100.4458824)
TrushS;2016-03-06 12:41;0;0;"""Hopefully it was a good lesson for not to repeat that mistake! #MakeAmericaGreatAgain https:// twitter.com/boisedailynews /status/216991092745306112 """;;;#MakeAmericaGreatAgain;"""706580451650093056""";"https://twitter.com/TrushS/status/706580451650093056
";
iimanuil;2016-03-06 12:41;0;1;"""Trump tranquilo, estas elecciones son tuyas, los jibaros boricuas no saben lo que hacen. #MakeAmericaGreatAgain""";Rocha, Puerto Rico;;#MakeAmericaGreatAgain;"""706580435317358592""";"https://twitter.com/iimanuil/status/706580435317358592
"
TheTXFlash;2016-03-06 12:41;0;0;"""Wow. @JudgeJeanine tells it like it is. Need more like her! @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https:// twitter.com/foxnews/status /706576824457801729 """;Texas, USA;@JudgeJeanine @realDonaldTrump;#MakeAmericaGreatAgain #Trump2016;"""706580412391272448""";"https://twitter.com/TheTXFlash/status/706580412391272448
";(31.8160381, -99.5120985)
Ronaldus_64;2016-03-06 12:40;0;1;"""#MakeAmericaGreatAgain We need to help #Trump . Got out and find 2 new Trump voters. If we all do that race is over! https:// twitter.com/Brat000M/statu s/706580016415440896 """;;;#MakeAmericaGreatAgain #Trump;"""706580230165630976""";"https://twitter.com/Ronaldus_64/status/706580230165630976
";
cfitchcanton;2016-03-06 12:40;0;0;"""#TrumpTrain #Trump #Trump2016 #MakeAmericaGreatAgain #GOP #GOPDebate Cruz Eats Booger! https://www. youtube.com/watch?v=S4BNtP 7tN8I """;Verenigde Staten;;#TrumpTrain #Trump #Trump2016 #MakeAmericaGreatAgain #GOP #GOPDebate;"""706580188499419136""";"https://twitter.com/cfitchcanton/status/706580188499419136
";(39.7837304, -100.4458824)
loadnup;2016-03-06 12:40;0;0;"""@Rweber12820 @KLSouth @JudgeJeanine @MittRomney @AnnDRomney I love that woman she speaks the truth! #MakeAmericaGreatAgain""";;@Rweber12820 @KLSouth @JudgeJeanine @MittRomney @AnnDRomney;#MakeAmericaGreatAgain;"""706580185328431104""";"https://twitter.com/loadnup/status/706580185328431104
";
dwyer_barbara;2016-03-06 12:40;0;1;"""Hmmmm a school being sued, how odd? #VoteTrump #Trump2016 #TrumpTrain #MakeAmericaGreatAgain https:// twitter.com/campusreform/s tatus/705899353177792513 """;South Boston, MA;;#VoteTrump #Trump2016 #TrumpTrain #MakeAmericaGreatAgain;"""706580145256144896""";"https://twitter.com/dwyer_barbara/status/706580145256144896
";(42.3334312, -71.0494948)
vox4america;2016-03-06 12:40;3;1;"""#loserRomney . screw the #eGOP !! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/rockprincess81 8/status/706554621385248770 """;United States;;#loserRomney #eGOP #TrumpTrain #Trump2016 #MakeAmericaGreatAgain;"""706580127648448517""";"https://twitter.com/vox4america/status/706580127648448517
";(39.7837304, -100.4458824)
Billright50;2016-03-06 12:39;7;12;"""@realDonaldTrump @nbc BE SURE TO VOTE TUESDAY #Hawaii #MichiganPrimary #AlwaysTrump #MakeAmericaGreatAgain #yuge #Trump2016""";SanFrancisco,CA Lake Tahoe, NV;@realDonaldTrump @nbc;#Hawaii #MichiganPrimary #AlwaysTrump #MakeAmericaGreatAgain #yuge #Trump2016;"""706580013827526656""";"https://twitter.com/Billright50/status/706580013827526656
";
grey_ghost47;2016-03-06 12:39;0;1;"""@tedcruz ISTHE #establishment #AlwaysTrump #NeverCruz #AmericaFirst #TrumpTrain #MakeAmericaGreatAgain pic.twitter.com/jNsqr2e16V""";;@tedcruz;#establishment #AlwaysTrump #NeverCruz #AmericaFirst #TrumpTrain #MakeAmericaGreatAgain;"""706579975546265600""";"https://twitter.com/grey_ghost47/status/706579975546265600
";
sgtlloydusmc;2016-03-06 12:39;0;0;"""#DumpTheEstablishment #TedCruz Sealed Birth Records ? #MittRomney Sex Tape #NeverCruz #NeverEstablishment #MakeAmericaGreatAgain #Trump2016""";;;#DumpTheEstablishment #TedCruz #MittRomney #NeverCruz #NeverEstablishment #MakeAmericaGreatAgain #Trump2016;"""706579914619617281""";"https://twitter.com/sgtlloydusmc/status/706579914619617281
";
Billiegaga;2016-03-06 12:38;3;5;"""#lifeofablackconservative is knowing Hillary isNot 4us & @realDonaldTrump is wants 2 help us #MakeAmericaGreatAgain pic.twitter.com/LNo93c2zxY""";USA ;@realDonaldTrump;#lifeofablackconservative #MakeAmericaGreatAgain;"""706579837637373954""";"https://twitter.com/Billiegaga/status/706579837637373954
";(39.7837304, -100.4458824)
Weazilla;2016-03-06 12:38;2;2;"""#MakeAmericaGreatAgain #Rubio2016 #CruzCrew #Clinton2016 #GOP @CNN @wolfblitzer @JohnKingCNN @kayleighmcenany https:// twitter.com/woapradio/stat us/706556781909164037 """;Florida, USA;@CNN @wolfblitzer @JohnKingCNN @kayleighmcenany;#MakeAmericaGreatAgain #Rubio2016 #CruzCrew #Clinton2016 #GOP;"""706579710348816384""";"https://twitter.com/Weazilla/status/706579710348816384
";(27.7567667, -81.4639834)
swiley15;2016-03-06 12:38;0;0;"""#MakeAmericaGreatAgain https:// twitter.com/christianh0lme s/status/706579478428807168 """;RDU;;#MakeAmericaGreatAgain;"""706579649468432384""";"https://twitter.com/swiley15/status/706579649468432384
";(68.81980185, 32.82347575)
CopsforTrump;2016-03-06 12:38;8;9;"""Full Interview: Donald Trump, March 6 http://www. cbsnews.com/videos/full-in terview-donald-trump-march-6 #MakeAmericaGreatAgain""";;;#MakeAmericaGreatAgain;"""706579622176038913""";"https://twitter.com/CopsforTrump/status/706579622176038913
";
duckworks2505;2016-03-06 12:37;0;0;"""I don't care what democrats say!!!I'll never vote for any of them!!! #VoteTrump #AlwaysTrump #MakeAmericaGreatAgain https:// twitter.com/wolfblitzer/st atus/706578344284954626 """;Holt, MI;;#VoteTrump #AlwaysTrump #MakeAmericaGreatAgain;"""706579573673168896""";"https://twitter.com/duckworks2505/status/706579573673168896
"
kiefstonearrow;2016-03-06 12:37;0;0;"""Now is that really so bad? #Trump2016 #MakeAmericaGreatAgain pic.twitter.com/YiDjGXiEFg""";Minneapolis, MN;;#Trump2016 #MakeAmericaGreatAgain;"""706579395616440320""";"https://twitter.com/kiefstonearrow/status/706579395616440320
";(44.9772995, -93.2654691)
fashionB4funct;2016-03-06 12:36;0;1;"""http:// ln.is/www.youtube.co m/S4zNh #MakeAmericaGreatAgain & don't vote for #trump & #watchthis #makeuplovers #makeupslaves #beautyblog #hudabeauty #yes""";;;#MakeAmericaGreatAgain #trump #watchthis #makeuplovers #makeupslaves #beautyblog #hudabeauty #yes;"""706579315782189056""";"https://twitter.com/fashionB4funct/status/706579315782189056
";
PearsonReport;2016-03-06 12:36;0;0;"""And this is the guy @GOP endorse to #MakeAmericaGreatAgain #MakeDonaldDrumpfAgain http://www. bbc.com/news/election- us-2016-35732423 @bigfatsurprise @iamjohnoliver""";British Columbia, Canada;@GOP @bigfatsurprise @iamjohnoliver;#MakeAmericaGreatAgain #MakeDonaldDrumpfAgain;"""706579194109558784""";"https://twitter.com/PearsonReport/status/706579194109558784
";(55.0, -124.9999999)
TRUMPHIANT2016;2016-03-06 12:36;6;8;"""My Inspiration @JudgeJeanine #AlwaysTrump #MakeAmericaGreatAgain with @realDonaldTrump #TrumpOrBustGOP https:// twitter.com/erictrump/stat us/706506725453656064 """;Where I Need To Be ;@JudgeJeanine @realDonaldTrump;#AlwaysTrump #MakeAmericaGreatAgain #TrumpOrBustGOP;"""706579158382546945""";"https://twitter.com/TRUMPHIANT2016/status/706579158382546945
";
JohnJaeger_MT;2016-03-06 12:36;0;0;"""Hummm... We'll see! Sure hope so though! #Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe https:// twitter.com/coolpapad/stat us/706577498100772864 """;Billings, MT;;#Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe;"""706579139352858628""";"https://twitter.com/JohnJaeger_MT/status/706579139352858628
";(45.7874957, -108.4960699)
ben_techpro;2016-03-06 12:36;0;0;"""Trump wants to #MakeAmericaGreatAgain @realDonaldTrump https:// twitter.com/pauldon16/stat us/706551668951949312 """;Los Angeles, CA;@realDonaldTrump;#MakeAmericaGreatAgain;"""706579117450272769""";"https://twitter.com/ben_techpro/status/706579117450272769
"
Tedescop129;2016-03-06 12:35;0;0;"""Showing that support D! #trump #makeamericagreatagain #figsntrump https://www. instagram.com/p/BCoAw_MxMy90 9nVGKnFCv701ysaUDqcrUw6-xs0/ """;;;#trump #makeamericagreatagain #figsntrump;"""706578944397545473""";"https://twitter.com/Tedescop129/status/706578944397545473
";
O_IrishT;2016-03-06 12:34;1;1;"""Trump, THE Only ""Common Sense"" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/umpire43/statu s/706525974649839617 """;Tennessee, USA;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"""706578818253918208""";"https://twitter.com/O_IrishT/status/706578818253918208
";(35.7730076, -86.282008)
KelliCraftsALot;2016-03-06 12:34;5;25;"""@FoxNews @POTUS @JudgeJeanine You may take everything else but you'll never take our God and guns! #Trump #MakeAmericaGreatAgain #USA""";South Eastern, KY;@FoxNews @POTUS @JudgeJeanine;#Trump #MakeAmericaGreatAgain #USA;"""706578806207741952""";"https://twitter.com/KelliCraftsALot/status/706578806207741952
";(37.515172, -82.8079129)
MrNoahItALL;2016-03-06 12:34;0;1;"""#MakeAmericaGreatAgain Rush Limbaugh on @realDonaldTrump : Much bigger upside than downside! http://www. infowars.com/limbaugh-on-tr ump-much-bigger-upside-than-downside/ @realalexjones @infowars""";#CurrentEvents Torrent!;@realDonaldTrump @realalexjones @infowars;#MakeAmericaGreatAgain;"""706578736305410048""";"https://twitter.com/MrNoahItALL/status/706578736305410048
";
TRUMPHIANT2016;2016-03-06 12:34;4;4;"""#AlwaysTrump #MakeAmericaGreatAgain w/ @realDonaldTrump #TrumpOrBustGOP @chucktodd @NAACP @blackvoices #AlwaysTrump https:// twitter.com/puba1800/statu s/706567004111642624 """;Where I Need To Be ;@realDonaldTrump @chucktodd @NAACP @blackvoices;#AlwaysTrump #MakeAmericaGreatAgain #TrumpOrBustGOP #AlwaysTrump;"""706578725958258688""";"https://twitter.com/TRUMPHIANT2016/status/706578725958258688
";
praesto01;2016-03-06 12:34;1;0;"""http://www. breitbart.com/2016-president ial-race/2016/03/06/saudi-commentator-rubio-best-republican-candidate-for-us-racist-demagogue-trump-is-worst/ Saudis want Rubio, Americans want @realDonaldTrump . not a hard choice! #MakeAmericaGreatAgain #Trump2016""";;@realDonaldTrump;#MakeAmericaGreatAgain #Trump2016;"""706578641098911744""";"https://twitter.com/praesto01/status/706578641098911744
";
trumpzapoppin;2016-03-06 12:33;0;0;"""Also see the whole site at http://www. 98percentapproval.com / and #MakeAmericaGreatAgain with @realDonaldTrump https:// twitter.com/realDonaldTrum p/status/706532975782006784 """;Newport Beach, CA USA;@realDonaldTrump;#MakeAmericaGreatAgain;"""706578562678063105""";"https://twitter.com/trumpzapoppin/status/706578562678063105
";(33.6170092, -117.92944)
duckworks2505;2016-03-06 12:33;1;0;"""If you don't vote Trump you support a one world government and hate the USA! #VoteTrump2016 #MakeAmericaGreatAgain https:// twitter.com/mr_spring10/st atus/706571333107318784 """;Holt, MI;;#VoteTrump2016 #MakeAmericaGreatAgain;"""706578522551230464""";"https://twitter.com/duckworks2505/status/706578522551230464
"
27kdiamonds;2016-03-06 12:33;1;1;"""They're all coming out 1 by 1 to endorse #trump .Awesome! #VoteTrump #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain pic.twitter.com/ZVkIbBivL4""";New York, USA;;#trump #VoteTrump #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain;"""706578351209779200""";"https://twitter.com/27kdiamonds/status/706578351209779200
";(40.7305991, -73.9865811)
Thomas__Art;2016-03-06 12:32;0;0;"""Roborubio #rubioSWEATS #alwaystrump #makeamericagreatagain #trump2016 pic.twitter.com/VjYY57B1ej""";New York, N.Y.;;#rubioSWEATS #alwaystrump #makeamericagreatagain #trump2016;"""706578301880553473""";"https://twitter.com/Thomas__Art/status/706578301880553473
";(40.7305991, -73.9865811)
WWDBLane;2016-03-06 12:32;0;0;"""https:// youtu.be/Gw8c2Cq-vpg Just a little factual speaking about #Trump . #neverCruz #neverRubio #AlwaysTrump #makeAmericagreatagain""";Carson City, NV;;#Trump #neverCruz #neverRubio #AlwaysTrump #makeAmericagreatagain;"""706578300576071682""";"https://twitter.com/WWDBLane/status/706578300576071682
";(39.1637984, -119.7674033)
DobysTweets;2016-03-06 12:32;0;0;"""You got this trump forget who don't support you #MakeAmericaGreatAgain http:// fb.me/2tYpgWJp0""";Thotlanta;;#MakeAmericaGreatAgain;"""706578171928387584""";"https://twitter.com/DobysTweets/status/706578171928387584
";
SIEMI48;2016-03-06 12:32;0;0;"""#MakeAmericaGreatAgain #MakeDonaldDrumpfAgain beyond words.... https:// twitter.com/chanelpuke/sta tus/706572320022913024 """;Nuremberg, Germany;;#MakeAmericaGreatAgain #MakeDonaldDrumpfAgain;"""706578152991170560""";"https://twitter.com/SIEMI48/status/706578152991170560
"
dwa_marvelous;2016-03-06 12:31;0;1;"""@realDonaldTrump is the one American who will bring all Americans together #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/LindaSuhler/st atus/706539403150118912 """;;@realDonaldTrump;#Trump2016 #MakeAmericaGreatAgain;"""706578044706619392""";"https://twitter.com/dwa_marvelous/status/706578044706619392
";
Tommygrooves;2016-03-06 12:31;0;0;"""Will Trump Be Co-Opted By The Elite? http:// ln.is/www.infowars.c om/o1Hi3 via @realalexjones Very interesting break down. #MakeAmericaGreatAgain""";Florida;@realalexjones;#MakeAmericaGreatAgain;"""706578028005089280""";"https://twitter.com/Tommygrooves/status/706578028005089280
";(27.7567667, -81.4639834)
ajfeuerman;2016-03-06 12:31;0;0;"""You're right. I've totally changed my mind now. #facepalm #makeamericagreatagain http:// ift.tt/1X4ZOLt pic.twitter.com/UuT5R2OfVc""";Los Angeles, CA.;;#facepalm #makeamericagreatagain;"""706577992261234689""";"https://twitter.com/ajfeuerman/status/706577992261234689
";(34.0543942, -118.2439408)
CottenThomas;2016-03-06 12:31;0;0;"""@SenJohnMcCain @LindseyGrahamSC @MittRomney U have destroyed the Rep. party. 2 loser nominees & 1 want2be loser. #MakeAmericaGreatAgain""";South Carolina, USA;@SenJohnMcCain @LindseyGrahamSC @MittRomney;#MakeAmericaGreatAgain;"""706577957104578560""";"https://twitter.com/CottenThomas/status/706577957104578560
";(33.6874388, -80.4363742)
TRUMPHIANT2016;2016-03-06 12:31;4;6;"""#AlwaysTrump #MakeAmericaGreatAgain with @realDonaldTrump #TrumpOrBustGOP https:// twitter.com/blisstabitha/s tatus/706319888890011648 """;Where I Need To Be ;@realDonaldTrump;#AlwaysTrump #MakeAmericaGreatAgain #TrumpOrBustGOP;"""706577930714025985""";"https://twitter.com/TRUMPHIANT2016/status/706577930714025985
";
vox4america;2016-03-06 12:30;1;1;"""Lol. How many sanctuary cities are in Ca? #BuildTheWall #MakeAmericaGreatAgain #Trump2016 https:// twitter.com/rockprincess81 8/status/706551918567378944 """;United States;;#BuildTheWall #MakeAmericaGreatAgain #Trump2016;"""706577830495318016""";"https://twitter.com/vox4america/status/706577830495318016
";(39.7837304, -100.4458824)
